,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,idx
0,-0.021428896114230156,-0.04703879728913307,0.020627688616514206,-0.030855434015393257,-0.01597561128437519,-0.09934122860431671,0.010185775347054005,-0.07151700556278229,0.07702802866697311,-0.07311907410621643,0.1517726629972458,-0.14831557869911194,-0.2800230383872986,-0.054638657718896866,-0.04821816831827164,0.11026742309331894,-0.012783830054104328,-0.1091986894607544,-0.14985349774360657,-0.1722656637430191,0.07361682504415512,0.03103555180132389,0.002542756963521242,0.00028710116748698056,-0.17494605481624603,-0.2630596160888672,-0.07156684994697571,-0.10016034543514252,-0.10348125547170639,-0.11637547612190247,-0.007949009537696838,0.06821414828300476,-0.22514565289020538,-0.14019618928432465,0.056033696979284286,0.0686061754822731,-0.04095218703150749,-0.040104709565639496,0.15145383775234222,0.11262305080890656,-0.13115552067756653,0.059923361986875534,0.11685529351234436,0.29680144786834717,0.20463308691978455,0.03599852696061134,-0.07024221122264862,-0.01500813290476799,0.06774264574050903,-0.3171117901802063,0.08707605302333832,0.06640347093343735,0.15339598059654236,0.07814337313175201,0.17063385248184204,-0.0790383443236351,0.045673519372940063,0.10788844525814056,-0.16953201591968536,0.09605881571769714,0.09438673406839371,-0.050901249051094055,-0.07173116505146027,-0.04513399302959442,0.17323258519172668,0.06559830904006958,-0.15253746509552002,-0.018174387514591217,0.09894917160272598,-0.12437048554420471,-0.025449326261878014,0.04642432555556297,-0.0842352882027626,-0.13938161730766296,-0.31965720653533936,0.13010238111019135,0.42129072546958923,0.08566680550575256,-0.21551790833473206,-0.0472596250474453,-0.022316014394164085,0.04727873206138611,0.1211405023932457,-0.009006616659462452,-0.027649782598018646,-0.060270197689533234,-0.031620435416698456,0.036997128278017044,0.12298673391342163,-0.013387770392000675,-0.09840340912342072,0.1809721291065216,-0.07003355026245117,0.0015243968227878213,0.05360255762934685,0.07602660357952118,-0.13802066445350647,-0.03919307142496109,-0.1259269267320633,0.024110941216349602,0.0800510048866272,-0.14054366946220398,-0.018451085314154625,0.12083199620246887,-0.13346531987190247,0.05956469103693962,-0.04047281667590141,-0.09146714210510254,0.0016857421724125743,0.04583257436752319,-0.1405409723520279,-0.020598994567990303,0.0622355081140995,-0.2839622497558594,0.14121071994304657,0.18945834040641785,-0.03558886796236038,0.040822360664606094,0.04015832394361496,-0.00232621468603611,0.033616840839385986,0.06771418452262878,-0.15529225766658783,-0.13274775445461273,0.018451280891895294,0.055482640862464905,-0.009075403213500977,-0.006592484191060066,0.0
1,-0.08465132862329483,0.023060698062181473,0.06276983767747879,-0.013109978288412094,-0.004087279550731182,-0.12290368229150772,0.06733401864767075,-0.06981565058231354,0.12162500619888306,-0.04636658728122711,0.14817756414413452,-0.036010101437568665,-0.28849372267723083,-0.0947662740945816,-0.04358190298080444,0.06141369417309761,-0.027577536180615425,-0.09542343020439148,-0.11164961010217667,-0.15925392508506775,0.07759397476911545,0.05275292322039604,0.06461907923221588,-0.04710334911942482,-0.13238084316253662,-0.28467556834220886,-0.10716420412063599,-0.09336557984352112,-0.09456941485404968,-0.08466575294733047,-0.023611867800354958,0.015040322206914425,-0.18702350556850433,-0.12974250316619873,0.03363284841179848,0.06023477017879486,-0.06294512003660202,0.016764003783464432,0.11331573873758316,0.04426988214254379,-0.12322552502155304,0.011232418939471245,0.11834204941987991,0.2739686369895935,0.19144988059997559,0.07281824946403503,-0.05248014256358147,-0.03172226622700691,0.04091278463602066,-0.28133130073547363,0.07965680211782455,0.1040773019194603,0.14375290274620056,0.06077389791607857,0.18416154384613037,-0.12551483511924744,0.033689532428979874,0.023238006979227066,-0.16146418452262878,0.06926681846380234,0.08147142827510834,-0.0397622287273407,-0.09543969482183456,-0.025656377896666527,0.14264950156211853,0.0685352012515068,-0.15198220312595367,-0.0543987974524498,0.07493287324905396,-0.20613659918308258,0.01382265705615282,0.08243375271558762,-0.07345905154943466,-0.1838935911655426,-0.24903962016105652,0.09506390243768692,0.3810024857521057,0.1278436928987503,-0.14722807705402374,-0.02485671453177929,-0.07228979468345642,0.0447750985622406,0.07057357579469681,-0.019231446087360382,-0.1038408949971199,0.06049610674381256,-0.11585267633199692,0.0409671887755394,0.07449494302272797,-0.03310777619481087,-0.09127359837293625,0.18561644852161407,-0.04817195236682892,0.0625738650560379,0.05942661315202713,0.07166352868080139,-0.1360970288515091,-0.009559125639498234,-0.12772470712661743,0.027058640494942665,0.10535447299480438,-0.1963915079832077,-0.020032085478305817,0.061754416674375534,-0.12287785857915878,0.09479901939630508,-0.048971209675073624,-0.04857824742794037,-0.0529683381319046,-0.00866760779172182,-0.1238265261054039,0.010809683240950108,0.07786639034748077,-0.2624516487121582,0.18769392371177673,0.19764670729637146,-0.09136241674423218,0.10310247540473938,0.03803318738937378,0.011350402608513832,-0.013356710784137249,0.018170803785324097,-0.10803616046905518,-0.11420876532793045,-0.024456650018692017,-0.016604697331786156,0.04627595096826553,-0.00911166425794363,0.0
2,-0.07734324783086777,0.016269885003566742,0.07668503373861313,-0.057457637041807175,-0.06742703914642334,-0.037939924746751785,0.06073334813117981,-0.057577889412641525,0.1266983449459076,-0.06610651314258575,0.17902323603630066,-0.07263799011707306,-0.26407983899116516,-0.061712946742773056,-0.07323222607374191,0.0729307234287262,-0.02844015322625637,-0.10667818784713745,-0.12334094196557999,-0.16285932064056396,0.053425803780555725,0.04179247096180916,0.060989562422037125,-0.014838121831417084,-0.16328154504299164,-0.2987925112247467,-0.09146133065223694,-0.08939570933580399,-0.07460040599107742,-0.0913289412856102,0.013150363229215145,0.013041261583566666,-0.2334858775138855,-0.10513295978307724,0.01952054351568222,0.06038974970579147,-0.049162816256284714,-0.04522101953625679,0.08921241015195847,-0.00044857527245767415,-0.14011932909488678,0.02320881560444832,0.14585217833518982,0.25962376594543457,0.13946281373500824,0.03942718356847763,-0.051442548632621765,-0.009362643584609032,0.04058132693171501,-0.256133496761322,0.105888731777668,0.04542463272809982,0.17297916114330292,0.017769670113921165,0.1756676286458969,-0.08353278040885925,0.030970390886068344,0.09435534477233887,-0.1380823403596878,0.0806441456079483,0.08016739785671234,-0.05503484234213829,-0.08020967990159988,-0.06641383469104767,0.1390041708946228,0.09388402104377747,-0.13438160717487335,-0.06331035494804382,0.05559965595602989,-0.1565100997686386,0.03484685719013214,0.09619735181331635,-0.05158878117799759,-0.14953477680683136,-0.2470298409461975,0.09813781082630157,0.44244086742401123,0.12282178550958633,-0.1630115658044815,-0.048400867730379105,-0.06329303979873657,0.07621674984693527,0.07275334000587463,-0.01402973011136055,-0.09962103515863419,0.01609349437057972,-0.12388504296541214,0.06658606976270676,0.10663086920976639,-0.03670977056026459,-0.09810109436511993,0.17002730071544647,-0.04849924147129059,-0.0017626815242692828,0.03213709965348244,0.055928684771060944,-0.1589106023311615,0.0069930050522089005,-0.09170946478843689,0.04714305326342583,0.07598195225000381,-0.1472862809896469,-0.038392238318920135,0.0390753336250782,-0.13726329803466797,0.0598069503903389,-0.036064937710762024,-0.07814905792474747,-0.001873430679552257,0.015990659594535828,-0.11890505999326706,-0.015815317630767822,0.071977399289608,-0.29976019263267517,0.13080762326717377,0.15343447029590607,-0.080916628241539,0.13566021621227264,0.05488774925470352,0.027490977197885513,0.015081441029906273,0.012864871881902218,-0.08832645416259766,-0.12540467083454132,0.01668800413608551,-0.03327909857034683,0.07600665092468262,-0.013936097733676434,0.0
3,-0.0895562693476677,0.007841615937650204,0.084313303232193,-0.0050271376967430115,-0.028773009777069092,-0.11821746081113815,0.07074161618947983,-0.03588830679655075,0.10967466235160828,-0.0406842939555645,0.17687663435935974,-0.057383421808481216,-0.29864057898521423,-0.08434814214706421,-0.0510738380253315,0.07762888073921204,-0.02205338329076767,-0.11779036372900009,-0.11280115693807602,-0.1821804642677307,0.07530128955841064,0.033778201788663864,0.06797853857278824,-0.03512111306190491,-0.17095568776130676,-0.2816254496574402,-0.08512598276138306,-0.09182575345039368,-0.04349583759903908,-0.08744291961193085,-0.04449702054262161,0.015669560059905052,-0.20239891111850739,-0.1635531783103943,0.06913629174232483,0.07032790780067444,-0.024804871529340744,-0.015836201608181,0.14448603987693787,0.03405137360095978,-0.12858812510967255,-0.007177663967013359,0.1206507682800293,0.2912810742855072,0.14324375987052917,0.059780269861221313,-0.030389629304409027,-0.04674322530627251,0.03309139981865883,-0.2754341661930084,0.10371137410402298,0.09928145259618759,0.139706552028656,0.0549142099916935,0.14209458231925964,-0.1500178426504135,0.058926381170749664,0.09745810925960541,-0.17339752614498138,0.08303648978471756,0.09792397171258926,-0.022140953689813614,-0.0914778858423233,-0.016619523987174034,0.14903046190738678,0.06382571160793304,-0.1510506123304367,-0.07689942419528961,0.06800314038991928,-0.16369807720184326,0.05267830938100815,0.10220404714345932,-0.07505021244287491,-0.16688285768032074,-0.23178662359714508,0.0827837586402893,0.423610121011734,0.10858660936355591,-0.15788167715072632,-0.029339512810111046,-0.09275820106267929,0.045371074229478836,0.10036692023277283,-0.018710985779762268,-0.10744793713092804,0.05873439833521843,-0.11655760556459427,0.06733835488557816,0.07942184060811996,-0.007924367673695087,-0.08177077025175095,0.17697064578533173,-0.027179216966032982,0.05846093222498894,0.06755749136209488,0.08558954298496246,-0.15757404267787933,0.013325141742825508,-0.10962880402803421,0.03150807321071625,0.10616497695446014,-0.17483998835086823,-0.004311750642955303,0.06141621991991997,-0.15074506402015686,0.07650687545537949,-0.04135599359869957,-0.03802384436130524,-0.02877984195947647,-0.020874256268143654,-0.09857893735170364,-0.0003613011504057795,0.07713613659143448,-0.28659117221832275,0.1544157713651657,0.21674364805221558,-0.0678471103310585,0.10705630481243134,0.061382394284009933,-0.01990966498851776,0.029923275113105774,9.769915777724236e-05,-0.1396399885416031,-0.07359033823013306,-0.017432017251849174,-0.06142742559313774,0.05686117708683014,-0.012734024785459042,0.0
4,-0.03577065467834473,-0.020997336134314537,0.00018774856289383024,-0.06057056784629822,-0.11086475849151611,-0.0659213587641716,0.04549773037433624,-0.08154445141553879,0.09020935744047165,-0.006541320588439703,0.1529281586408615,-0.14197659492492676,-0.29364803433418274,-0.08074472099542618,-0.09309101849794388,0.0497218519449234,-0.03952473774552345,-0.1002332791686058,-0.13499681651592255,-0.17376433312892914,0.09126731753349304,0.03873118758201599,0.0025659806560724974,-0.018530644476413727,-0.14324113726615906,-0.2778528332710266,-0.08180121332406998,-0.07241669297218323,-0.016491660848259926,-0.13967646658420563,0.03320926055312157,0.05783873423933983,-0.25736579298973083,-0.13022556900978088,0.012756935320794582,0.06000367924571037,-0.07408428192138672,-0.0763034075498581,0.1266973614692688,0.075841523706913,-0.1281971037387848,0.03290671110153198,0.08818908780813217,0.23727498948574066,0.17561154067516327,0.049265362322330475,-0.057809676975011826,0.0013827786315232515,0.08197589218616486,-0.3272132873535156,0.023334726691246033,0.1469251960515976,0.1451491415500641,0.046817000955343246,0.13039341568946838,-0.07204867154359818,0.024914253503084183,0.11055506020784378,-0.1973123997449875,0.09196599572896957,0.028153151273727417,-0.06314706802368164,-0.05567297711968422,-0.057069264352321625,0.1362025886774063,0.1008835956454277,-0.09186147898435593,-0.09610462188720703,0.09113654494285583,-0.20213769376277924,-0.03496745973825455,0.11912954598665237,-0.050669558346271515,-0.1500665843486786,-0.25604313611984253,0.10454154014587402,0.43035194277763367,0.08045629411935806,-0.17078271508216858,-0.04747847840189934,-0.06649362295866013,0.02194654569029808,0.09704986959695816,-0.05335593968629837,-0.05092231184244156,-0.031496573239564896,-0.11829572916030884,0.011123648844659328,0.18633712828159332,-0.08735167980194092,-0.09496726095676422,0.20520742237567902,-0.040468260645866394,0.041499149054288864,0.04601578786969185,0.05500581115484238,-0.12833839654922485,0.0006660433718934655,-0.04227370768785477,0.02012077532708645,0.1318891942501068,-0.16529472172260284,-0.020671609789133072,0.06793290376663208,-0.09923700243234634,0.0735577940940857,-0.06038874387741089,-0.08252610266208649,-0.03831933066248894,-0.06716848164796829,-0.1114833876490593,0.006621154490858316,0.12141133099794388,-0.30059725046157837,0.2237953245639801,0.1860191375017166,-0.09001868963241577,0.07331744581460953,0.028991343453526497,-0.010522590950131416,0.020586932078003883,0.011904126033186913,-0.063591368496418,-0.1606055498123169,0.0016604094998911023,-0.003948801662772894,-0.026308231055736542,-0.05388727784156799,0.0
5,-0.11661697179079056,0.14797241985797882,0.003628658829256892,-0.03255683556199074,-0.16311568021774292,-0.02479741722345352,-0.08820919692516327,-0.1110721006989479,0.17040643095970154,-0.04150013253092766,0.1732933521270752,0.020260052755475044,-0.2093096375465393,-0.024903710931539536,0.007868212647736073,0.1359827220439911,-0.2125474214553833,-0.16963306069374084,-0.026263749226927757,-0.09988953173160553,-0.07795671373605728,0.09525585174560547,0.013853576965630054,0.07819277793169022,-0.11269448697566986,-0.2973771393299103,-0.058838970959186554,-0.042114708572626114,0.15028592944145203,-0.030040889978408813,0.0026920021045953035,0.08050636947154999,-0.14049941301345825,-0.07797323912382126,0.0765811875462532,0.09477133303880692,-0.06823635846376419,-0.05992931127548218,0.27727022767066956,0.051957275718450546,-0.15702147781848907,-0.03541572019457817,-0.024890273809432983,0.33908960223197937,0.1682630330324173,-0.013634245842695236,0.04684753715991974,-0.06740424036979675,0.06944374740123749,-0.21135418117046356,0.06337228417396545,0.24624285101890564,0.045920226722955704,0.08040518313646317,-0.05728046968579292,-0.1726023554801941,0.01366325095295906,0.16471552848815918,-0.1712511032819748,0.10363147407770157,0.11150112003087997,-0.1341763734817505,0.03317845240235329,-0.019111109897494316,0.1864398717880249,0.061212435364723206,-0.06295213848352432,-0.15816806256771088,0.13473016023635864,-0.14848162233829498,-0.12326392531394958,0.036954365670681,-0.08440976589918137,-0.16217072308063507,-0.30109095573425293,-0.004784887190908194,0.31818243861198425,0.15027841925621033,-0.1528467983007431,0.01642623357474804,-0.03546125441789627,-0.0689387395977974,0.04915282502770424,0.062220510095357895,-0.14403069019317627,-0.04350772872567177,-0.12044641375541687,0.021483642980456352,0.2572442591190338,0.0535251758992672,-0.04877448454499245,0.2480977177619934,0.05443880334496498,0.037445250898599625,0.10452952235937119,0.12454115599393845,-0.05413021147251129,-0.039545752108097076,-0.10769820958375931,-0.0354243703186512,0.09964063763618469,-0.1501113623380661,0.05271051824092865,0.1419965624809265,-0.2181258350610733,0.2524230182170868,0.016766225919127464,0.0450713224709034,-0.012607304379343987,0.017304472625255585,-0.09162409603595734,-0.01624080166220665,0.2882663607597351,-0.14206109941005707,0.25233790278434753,0.2098187506198883,0.09234438091516495,0.18254044651985168,0.11824171990156174,0.03957454115152359,-0.07521354407072067,-0.0824054703116417,-0.09436120837926865,-0.10204435884952545,-0.020428629592061043,-0.04263652116060257,0.1166950985789299,0.14430786669254303,1.0
6,-0.18180251121520996,0.12924489378929138,-0.012688932940363884,-0.10476095974445343,-0.16354987025260925,-0.026966199278831482,-0.07848356664180756,-0.06912126392126083,0.16003887355327606,-0.04277250915765762,0.13942043483257294,0.0007663513533771038,-0.1654909998178482,-0.057636551558971405,0.03381073474884033,0.13864095509052277,-0.20533324778079987,-0.12963499128818512,-0.04749109968543053,-0.15029002726078033,-0.03490122780203819,0.1014353409409523,-0.013887188397347927,0.07821578532457352,-0.12124747782945633,-0.34377986192703247,-0.017664294689893723,-0.04036841541528702,0.13483887910842896,-0.037788569927215576,-0.009639905765652657,0.10766560584306717,-0.18450357019901276,-0.06740789115428925,0.09591852128505707,0.17485305666923523,-0.0563325397670269,-0.0006904337205924094,0.20001545548439026,0.024091089144349098,-0.15308162569999695,-0.006682979874312878,0.01677907630801201,0.30118122696876526,0.17107565701007843,0.0055919429287314415,0.06888782232999802,-0.09605242311954498,0.12669585645198822,-0.17484615743160248,0.057870522141456604,0.23041513562202454,0.004635189659893513,0.06928224116563797,-0.021335069090127945,-0.1697089672088623,-0.005280111450701952,0.12719835340976715,-0.1432744860649109,0.06912895292043686,0.10722465813159943,-0.12581945955753326,-0.04326590895652771,-0.04745083674788475,0.16729196906089783,0.08967667818069458,-0.06729905307292938,-0.23854854702949524,0.14484703540802002,-0.14075346291065216,-0.0972454771399498,0.05957726389169693,-0.08493709564208984,-0.10722969472408295,-0.2754039466381073,0.015103038400411606,0.3192249536514282,0.10122562199831009,-0.15428957343101501,0.00805224571377039,-0.07007211446762085,-0.07136768847703934,0.06708817183971405,0.0717131495475769,-0.11678855121135712,-0.03255472704768181,-0.09815537184476852,0.06758421659469604,0.25383806228637695,0.03668936714529991,-0.013144546188414097,0.18143106997013092,0.07366134971380234,0.05976966768503189,0.049085117876529694,0.12993822991847992,-0.148719921708107,-0.012152052484452724,-0.10943886637687683,-0.07102735340595245,0.11321418732404709,-0.12256290018558502,0.040984801948070526,0.17114397883415222,-0.2197391241788864,0.2969353497028351,-0.007743245922029018,0.043665334582328796,-0.029443711042404175,0.02149749919772148,-0.0358496829867363,-0.009412787854671478,0.20579376816749573,-0.11689168214797974,0.2630324065685272,0.20946811139583588,0.07733713090419769,0.1789112389087677,0.10335395485162735,0.04192354530096054,-0.042110469192266464,-0.043420519679784775,-0.1258789747953415,-0.08814162760972977,-0.03218689188361168,-0.02551204524934292,0.056622542440891266,0.09377451986074448,1.0
7,-0.10781335085630417,0.17205825448036194,0.023409033194184303,-0.07180608808994293,-0.16733436286449432,-0.007920380681753159,-0.07132019847631454,-0.08769932389259338,0.1918315291404724,-0.06299808621406555,0.14804211258888245,0.06619995832443237,-0.16729918122291565,-0.08473813533782959,0.012955515645444393,0.12047763168811798,-0.15917645394802094,-0.16246652603149414,-0.06755531579256058,-0.13547298312187195,-0.03692558407783508,0.06461798399686813,-0.05855487659573555,0.04705171659588814,-0.11912849545478821,-0.324603408575058,-0.01678173989057541,-0.014245790429413319,0.15241706371307373,-0.019970111548900604,0.012874936684966087,0.10897968709468842,-0.19372768700122833,-0.07807110249996185,0.03684556484222412,0.09323638677597046,-0.04236237332224846,-0.022267581894993782,0.18651337921619415,0.04738611727952957,-0.18840272724628448,-0.0031876887660473585,-0.011928020976483822,0.2634471356868744,0.17879852652549744,-0.013950401917099953,0.08762918412685394,-0.09129661321640015,0.15913553535938263,-0.19933266937732697,0.015698634088039398,0.25155213475227356,0.038804687559604645,0.0665634498000145,0.004178442060947418,-0.23002079129219055,-0.010723013430833817,0.14484474062919617,-0.15646280348300934,0.049428366124629974,0.0373711921274662,-0.11738017946481705,-0.04432336613535881,-0.06187204644083977,0.0988071858882904,0.047070398926734924,-0.0558176189661026,-0.20970329642295837,0.1547335386276245,-0.1154525876045227,-0.04161553457379341,0.09673694521188736,-0.08803766220808029,-0.14997288584709167,-0.29579636454582214,0.07853137701749802,0.3349192440509796,0.15761832892894745,-0.1388074904680252,-0.005167373456060886,-0.07273432612419128,-0.055419422686100006,0.033966969698667526,0.03773164749145508,-0.1004197895526886,-0.087375208735466,-0.10977783799171448,0.03884264454245567,0.2071668952703476,0.03928243741393089,0.0032853002194315195,0.18036989867687225,0.04639894887804985,0.05517570674419403,-0.03583106771111488,0.15195627510547638,-0.1892477124929428,0.04456938058137894,-0.08548074960708618,-0.04561210423707962,0.11235281080007553,-0.08411484956741333,0.04306560754776001,0.15307743847370148,-0.20753903687000275,0.25921332836151123,-0.0038757447618991137,0.03833505138754845,-0.04257949814200401,-0.020679228007793427,-0.030017239972949028,0.008948232978582382,0.19830404222011566,-0.11364991962909698,0.2635466158390045,0.21602335572242737,0.03801597282290459,0.18746820092201233,0.13087217509746552,0.010658465325832367,-0.04342952370643616,-0.10790176689624786,-0.1209946721792221,-0.11196743696928024,-0.02445647493004799,-0.08160822093486786,0.007002733182162046,0.05459083244204521,1.0
8,-0.10566375404596329,0.17605170607566833,0.03056585043668747,-0.09968080371618271,-0.17286989092826843,-0.04079369083046913,-0.11258511245250702,-0.06724502146244049,0.17476347088813782,-0.06954331696033478,0.16721172630786896,0.01631341688334942,-0.2027534544467926,-0.03503885492682457,-0.004924912471324205,0.11415740102529526,-0.14199420809745789,-0.1356145739555359,-0.07514826953411102,-0.14400871098041534,0.004904321860522032,0.09794978052377701,-0.047789316624403,0.06007356196641922,-0.15308953821659088,-0.28208184242248535,-0.04952763766050339,-0.0016589314909651875,0.08910588175058365,-0.06481268256902695,0.04764211177825928,0.07978720963001251,-0.18149426579475403,-0.0715375766158104,0.05187566578388214,0.08871205896139145,-0.012822085991501808,-0.08358846604824066,0.24164962768554688,0.08544541895389557,-0.13678020238876343,-0.004792421590536833,-0.01580916903913021,0.2543261647224426,0.12659265100955963,-0.01884293183684349,0.1005866602063179,-0.10287562757730484,0.13359755277633667,-0.1570131629705429,0.029682790860533714,0.28438839316368103,0.021877815946936607,0.07667115330696106,-0.004493115935474634,-0.21709810197353363,0.036031488329172134,0.20094388723373413,-0.17032426595687866,0.04972817748785019,0.07128356397151947,-0.11013658344745636,-0.055747270584106445,-0.029522111639380455,0.13170887529850006,0.07205643504858017,-0.07660019397735596,-0.22202685475349426,0.15113872289657593,-0.06735046952962875,-0.10417705774307251,0.05490526184439659,-0.11759147047996521,-0.12181463837623596,-0.28943371772766113,0.06950104981660843,0.32071027159690857,0.11794488877058029,-0.18983793258666992,0.021530304104089737,-0.0971885696053505,-0.05177014693617821,0.033042337745428085,0.039566583931446075,-0.106093630194664,-0.09639861434698105,-0.09989351779222488,0.05180516466498375,0.2009609490633011,0.06531836837530136,-0.025206297636032104,0.18801790475845337,0.06213030591607094,0.03782190755009651,0.006883942522108555,0.1288233995437622,-0.19312898814678192,0.017535055056214333,-0.035136379301548004,-0.021774569526314735,0.15220196545124054,-0.09693317115306854,0.01183345727622509,0.1645638793706894,-0.22913146018981934,0.247586190700531,-0.0032385196536779404,0.0005941338604316115,-0.061366189271211624,-0.006856489460915327,-0.0701117068529129,0.025640122592449188,0.2062380462884903,-0.15606217086315155,0.2650894820690155,0.1887817233800888,0.02579699084162712,0.19086843729019165,0.1669647991657257,0.0512847937643528,-0.015982259064912796,-0.06903114169836044,-0.11903039366006851,-0.14869751036167145,-0.028200246393680573,-0.017881300300359726,0.05187064781785011,0.0754908099770546,1.0
9,-0.19207069277763367,0.11551287025213242,-0.022606486454606056,-0.09660204499959946,-0.15891242027282715,0.03753703832626343,-0.0809706524014473,-0.07422378659248352,0.1453046053647995,-0.028957899659872055,0.15100060403347015,0.06417342275381088,-0.12573933601379395,-0.07824541628360748,0.058857742697000504,0.11177470535039902,-0.23513250052928925,-0.16040515899658203,-0.045527659356594086,-0.11967172473669052,-0.07301691174507141,0.09326672554016113,-0.002566875657066703,0.04912304878234863,-0.13351179659366608,-0.33445945382118225,-0.02076890878379345,-0.04701659455895424,0.16156011819839478,-0.02700178697705269,0.00019480283663142473,0.06569086760282516,-0.19999414682388306,-0.016211656853556633,0.07425576448440552,0.1536702811717987,-0.03930027037858963,-0.03485313430428505,0.2303694635629654,0.043780628591775894,-0.17343072593212128,-0.02879398688673973,0.02602073922753334,0.2899785339832306,0.19299305975437164,-0.07110300660133362,0.05878962203860283,-0.044248342514038086,0.13173618912696838,-0.17686031758785248,0.05092823505401611,0.2308751493692398,0.07008086144924164,0.035674866288900375,-0.02430994249880314,-0.1225614994764328,-0.009698708541691303,0.10809360444545746,-0.13679471611976624,0.0501234345138073,0.0940108448266983,-0.11638376861810684,-0.05042704567313194,-0.04167327657341957,0.14461778104305267,0.09789563715457916,-0.06163403019309044,-0.2775055468082428,0.0987377017736435,-0.11111659556627274,-0.10604596883058548,0.0863034725189209,-0.08686276525259018,-0.12433777749538422,-0.2714405357837677,0.029194703325629234,0.3398822247982025,0.0908936932682991,-0.15189842879772186,0.04528585448861122,-0.08150283992290497,-0.11747497320175171,0.04354728013277054,0.07422097772359848,-0.11649760603904724,-0.009099318645894527,-0.11714818328619003,0.0836530327796936,0.2670193016529083,0.03264574334025383,-0.015521750785410404,0.1491767317056656,0.053053826093673706,0.03798266500234604,0.04455650597810745,0.14550533890724182,-0.10534941405057907,0.017294015735387802,-0.08006806671619415,-0.058178991079330444,0.12113219499588013,-0.10842902213335037,0.06042182818055153,0.1437431424856186,-0.21686337888240814,0.2762462794780731,0.009636668488383293,0.02761075459420681,0.0033236867748200893,-0.01673104800283909,-0.04623298719525337,-0.0011389399878680706,0.19401544332504272,-0.15747196972370148,0.23593859374523163,0.1741611212491989,0.04343079775571823,0.1702258586883545,0.11539310216903687,0.03992097079753876,-0.05199868977069855,-0.016439178958535194,-0.10966960340738297,-0.09345011413097382,-0.05137486010789871,-0.027605444192886353,0.0663977637887001,0.09008841216564178,1.0
